customer_id,credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn
15693259,676,France,Male,30,1,128207.23,1,1,1,55400.17,0
15642468,682,France,Male,42,8,129958.45787762672,2,1,0,78418.88687680336,0
15758531,732,France,Female,42,9,0.0,2,1,0,80903.51315440077,0
15728352,562,France,Male,29,4,118885.09766084576,1,0,0,84993.80784256247,0
15637240,537,France,Male,45,3,123338.27977457287,2,1,0,90274.73990723243,0
15595588,732,France,Female,36,5,0.0,2,0,1,134848.2983933127,0
15778395,752,Germany,Male,32,4,99010.14694971128,2,1,0,107690.81280847402,0
15711825,655,Spain,Female,35,1,82231.51,2,1,0,88798.02,0
15599251,604,Germany,Male,32,9,167786.28675352363,2,1,0,69929.30769925975,0
15570004,850,France,Male,31,3,0.0,2,1,0,121866.87,0
15656912,629,Spain,Male,59,3,0.0,1,1,1,73194.65731067653,0
15657342,849,Germany,Male,29,4,99000.99770622485,2,1,0,104429.26877420011,0
15716284,543,France,Male,43,9,0.0,2,1,1,78858.07,0
15672374,638,France,Male,50,8,172727.01184823966,1,1,0,79446.19333479286,1
15732476,567,France,Female,27,3,0.0,2,0,1,43983.8092028719,0
15747724,646,Spain,Male,34,9,0.0,1,1,0,59026.78397148408,0
15633877,680,Spain,Male,41,8,101793.76283611786,1,1,1,104439.73447026745,0
15672516,541,Germany,Male,51,7,90373.28,2,1,0,179861.79,0
15607827,706,Germany,Male,33,4,116098.04401240783,2,1,1,128648.7157111316,0
15751336,624,France,Male,31,4,0.0,2,0,1,33767.49169308636,0
15646539,530,France,Male,31,4,95300.54312062793,1,1,0,64449.975535635436,0
15756901,610,France,Female,29,3,89675.93761834674,2,0,1,105856.25878596019,0
15809286,615,Germany,Male,36,6,164740.71621810936,2,0,0,152851.77887465592,0
15759021,685,France,Male,35,9,0.0,1,1,0,167033.83,0
15725039,702,Spain,Male,32,8,71667.74,1,1,1,126082.18,0
15579130,730,Germany,Female,43,1,120969.46023839423,1,1,0,120010.56502335412,1
15754112,657,France,Male,55,8,0.0,2,1,1,98044.53766297051,0
15735522,629,Germany,Male,36,3,162255.94839327858,2,0,0,153422.25671424254,0
15613326,596,France,Female,33,1,138162.81,1,1,0,85412.54,0
15739502,577,Germany,Female,32,7,124532.74751532309,2,1,1,73698.73984586283,0
15670914,754,France,Male,38,2,0.0,2,1,0,180698.32,0
15604073,816,Germany,Female,25,8,132137.41871003696,1,1,1,86568.23600383032,0
15806027,570,France,Female,47,9,0.0,1,1,0,46187.87896573048,1
15574886,706,France,Male,32,6,94486.47,1,1,1,146949.74,0
15707120,850,France,Male,46,9,117640.39,1,1,0,88920.68,0
15800845,741,Spain,Female,33,8,133206.5377725021,1,1,1,90841.68474209757,0
15603914,603,France,Male,44,5,0.0,1,1,1,90480.1941386876,1
15722765,599,Spain,Male,61,0,140079.6353730919,1,0,1,92092.76807327513,0
15783305,593,France,Female,46,7,98752.51,1,1,0,145560.38,0
15574842,652,Germany,Female,25,2,122236.60907504002,2,1,1,95893.092462501,0
15607837,723,France,Female,30,3,108860.86971997874,1,1,1,72176.08789205199,0
15714877,654,France,Female,27,9,0.0,2,1,0,120217.56206150567,0
15782941,573,France,Male,31,2,0.0,2,1,1,91957.39,0
15630167,707,Spain,Female,39,3,129694.38699044418,1,1,1,82771.96810579719,0
15759038,791,France,Female,41,2,137574.82470349388,1,1,0,132926.68050255094,0
15661821,776,Germany,Female,48,5,108757.06841696185,1,1,0,83393.16994937009,1
15728006,534,France,Male,39,1,156497.64271457377,1,1,0,178071.05522668958,0
15712176,816,France,Male,31,8,0.0,2,1,1,28407.4,0
15689351,753,Germany,Female,44,5,130632.72290107592,1,0,0,103928.35882569311,1
15782247,535,France,Male,22,4,0.0,3,1,1,131613.7416410644,1
15769064,580,Germany,Male,40,3,97505.26538443883,1,1,0,108834.08015968616,1
15718153,736,France,Female,70,5,126777.85954441522,1,1,1,115850.21793562901,0
15613189,774,France,Female,52,2,56580.93,1,1,0,113266.28,1
15661734,598,Germany,Male,40,8,138036.81880304747,2,1,0,54238.74018232661,0
15592645,710,Spain,Male,34,5,0.0,2,0,0,52465.30414144614,0
15768387,586,France,Male,41,9,0.0,2,0,0,115269.59768093667,0
15792525,668,Germany,Female,58,1,92953.51456627947,1,1,0,89423.30541400285,1
15586976,562,France,Female,44,5,0.0,1,1,0,42341.824443519385,1
15790659,712,France,Male,60,7,0.0,2,0,1,55004.69798873369,0
15691446,732,France,Male,30,10,0.0,2,1,1,82933.18920025163,0
15772632,668,France,Female,33,2,0.0,2,1,0,93873.89998781572,0
15706587,601,France,Male,61,0,0.0,2,0,1,24969.661338631955,0
15572461,638,Germany,Female,29,4,103042.33748625689,2,0,0,106070.60235966585,0
15654409,675,France,Female,34,4,80472.44370385088,1,1,1,102592.25725925001,0
15568025,735,France,Male,52,8,112336.5711260742,1,1,1,144792.1800530543,0
15715769,638,France,Male,32,2,95096.72002870606,1,0,1,97671.58688249036,0
15667458,793,Germany,Male,29,9,104765.0200709646,1,1,0,66475.4011535501,0
15567980,557,Germany,Female,51,4,113888.45600984062,1,0,1,118199.93172801907,1
15679294,614,France,Female,44,8,132001.69771601167,2,1,0,97758.45828959864,0
15606507,555,France,Male,24,5,0.0,2,1,0,27513.47,0
15578825,669,France,Female,30,0,125455.9570503119,1,1,0,118425.60982535816,0
15619935,784,Spain,Female,60,9,120923.48961846318,1,1,1,123564.9171261475,0
15636089,672,Germany,Female,54,1,133325.67365259668,1,0,0,89432.02798963142,1
15727490,657,France,Male,47,5,0.0,1,1,0,97918.3823788951,1
15591766,611,Spain,Female,27,4,102567.70966920987,1,0,1,65974.87846336614,0
15641629,511,France,Female,36,2,0.0,2,1,1,15209.93058561798,0
15813303,568,Spain,Male,72,8,0.0,2,1,1,118093.86645846588,0
15756920,538,France,Male,59,9,115151.8624944674,1,0,0,56237.429695974446,1
15726403,660,Germany,Male,41,1,129901.21,1,1,0,26025.6,1
15592765,637,France,Male,40,8,125470.81,1,1,1,174536.17,0
15704442,680,France,Female,47,8,158666.82801371472,2,1,1,127463.86370226668,0
15641136,629,France,Male,32,2,0.0,2,0,1,77965.44,0
15725818,549,Germany,Male,36,4,118783.08973377556,1,1,1,73828.235506248,0
15612071,750,Spain,Female,31,9,97754.83743342596,1,0,1,105586.14586559651,0
15719809,564,Germany,Male,33,4,145374.39576896554,2,0,0,106674.23274587686,0
15716518,617,France,Female,27,4,0.0,2,0,0,190269.21,0
15742210,700,France,Male,38,9,65962.63,1,1,1,100950.48,0
15630617,763,Germany,Male,36,6,137166.44030153984,1,1,1,101615.75067614611,0
15720838,691,Spain,Female,33,4,134104.31081303116,1,1,1,80443.51073039179,0
15595537,641,Germany,Male,47,8,153943.87645450444,2,1,0,75325.38177586188,0
15623196,683,France,Male,36,6,147059.6669019207,1,1,1,169532.15457448992,0
15679249,435,Germany,Female,57,3,146344.47282487934,1,1,0,32440.103882461764,1
15693199,762,France,Female,36,8,0.0,2,1,0,100962.69620588924,1
15661219,637,France,Male,32,9,0.0,2,1,0,80362.41466641013,0
15617136,472,Germany,Female,37,9,89355.72028653664,1,1,1,86022.16743594708,0
15760294,524,France,Female,41,8,142059.8494284507,1,1,0,111203.79702565332,1
15652808,787,France,Female,40,5,144735.55232637512,1,1,0,91281.4235796644,0
15657139,664,France,Female,41,8,130531.3522965168,2,0,1,63916.46505383216,0
15803790,664,Germany,Male,36,2,91711.43937194494,2,1,1,157770.2664200724,0
15764105,492,France,Female,62,1,0.0,2,1,1,38383.14444962872,0
15672610,589,Spain,Male,39,3,101700.3296742265,1,0,0,60457.89108263392,0
15766896,749,France,Male,37,2,0.0,2,1,0,152624.17760320072,0
15587735,822,France,Male,39,6,85671.87940719095,1,1,1,102265.13917840002,0
15659501,766,France,Female,37,5,141890.75568565604,1,0,1,112147.45986151931,0
15745001,683,Spain,Female,32,7,0.0,2,1,0,138394.88994954858,0
15651140,710,France,Female,32,3,0.0,1,1,0,94790.34,0
15571148,656,Spain,Female,25,3,0.0,2,0,0,95975.16931252369,0
15776824,716,France,Male,28,5,107595.32419750877,1,1,1,91144.53304886345,0
15633141,660,Germany,Female,37,3,164262.17739910824,1,1,0,170070.70961645717,0
15764174,612,Spain,Female,26,4,0.0,2,1,1,179780.74,0
15778155,552,Germany,Female,31,1,108755.19311214861,1,1,1,73479.8674409651,1
15715920,754,Spain,Male,24,9,93795.42452664702,1,1,1,81554.96835646057,0
15671917,674,France,Male,45,5,115199.8732992197,1,1,1,39687.67476803417,0
15666548,486,Germany,Female,57,2,107739.40729975769,1,1,0,77963.95518849141,1
15625623,606,France,Male,45,3,0.0,2,0,1,141715.635371193,0
15748123,592,France,Male,25,4,0.0,2,1,1,116312.36289426441,0
15648735,717,France,Male,37,8,0.0,2,1,1,139839.77556477507,0
15634974,563,France,Female,39,7,20500.519172551154,3,0,1,109954.11049664891,0
15713378,713,France,Male,37,10,0.0,2,0,0,98576.20772550686,0
15753370,702,Germany,Female,40,4,111325.649039673,1,1,0,174243.55943776743,0
15782659,526,France,Male,33,1,0.0,1,1,0,115319.33116630047,0
15583364,476,France,Female,32,6,111871.93,1,0,0,112132.86,0
15625942,620,Spain,Female,44,2,0.0,2,0,0,81684.87684211154,0
15720284,606,Germany,Female,39,6,143005.5191700439,1,0,0,65153.94487609006,0
15679642,675,Spain,Male,44,7,0.0,2,1,1,76078.94710179462,0
15628007,653,France,Male,33,1,0.0,2,0,0,53379.52,0
15661974,677,France,Male,46,2,57037.74,1,1,1,158531.01,0
15689341,644,France,Female,49,10,0.0,2,1,0,110412.2496835306,0
15607993,606,France,Female,51,2,119083.91873838812,1,1,1,101661.437372654,0
15693267,693,Germany,Female,34,7,123226.90038842494,1,1,0,81776.59328996278,0
15769522,734,France,Male,51,1,118537.47,1,1,1,116912.45,0
15755825,676,France,Male,39,9,0.0,2,1,0,115061.62754250423,0
15598175,623,Germany,Female,26,3,106160.71421336354,2,1,0,154689.89368780036,0
15744327,636,France,Male,41,4,42409.59451780543,1,1,0,163967.72336171032,1
15798666,814,France,Female,36,6,0.0,2,1,1,98657.01,0
15577064,592,Germany,Male,36,2,104702.65,2,1,0,107948.72,0
15759436,724,France,Female,46,2,94915.90541974487,3,1,1,69834.62428310775,0
15690231,601,Spain,Male,58,1,148900.89815624797,2,1,1,39412.38888155094,0
15751561,457,Germany,Male,60,7,112044.40097492575,1,1,0,42233.64395361621,1
15739068,638,Germany,Male,25,4,148045.45,2,1,1,114722.42,0
15758056,574,France,Male,33,1,0.0,2,0,0,58158.834224119484,0
15742269,756,France,Female,24,1,0.0,2,1,0,184182.25,0
15726490,791,Spain,Male,52,3,0.0,1,1,1,121744.04759186709,1
15738411,508,France,Male,33,10,104168.97142147028,1,0,1,44037.284510802456,0
15727919,670,Spain,Female,29,5,0.0,2,0,0,89266.3641952443,0
15709396,801,France,Male,42,6,0.0,2,1,1,95804.33,0
15654106,591,France,Male,30,9,133786.71549361185,2,0,1,57838.85213064734,0
15621653,717,France,Female,30,10,134103.05151662204,1,1,1,61433.61693627551,0
15598086,616,France,Female,46,4,24145.599332160855,1,1,0,65966.82679322905,1
15752300,604,France,Male,44,5,130802.04905217502,1,1,1,64110.74282779427,0
15658693,796,France,Female,61,3,0.0,2,0,1,118831.92101048715,0
15631838,606,France,Male,61,5,108166.09,2,0,1,8643.21,0
15803804,705,Germany,Female,39,5,101000.86660750187,1,1,0,188452.913450799,0
15578809,640,Germany,Male,40,2,135939.61718600488,2,0,0,60226.853710304764,1
15752026,683,France,Male,58,2,0.0,2,0,1,93668.96762821129,1
15723706,573,France,Female,33,0,90124.64,1,1,0,137476.71,0
15752838,690,Spain,Male,38,5,0.0,2,1,1,113006.43800721703,0
15569571,573,Germany,Female,47,6,118157.69439281218,1,1,0,79695.26849916577,1
15769703,583,Germany,Female,45,8,128271.28304959729,1,0,0,160400.77952194412,1
15679770,648,France,Female,60,3,21881.550582177835,3,0,1,94336.21668054505,0
15791102,565,Germany,Male,39,9,130817.46143352811,3,1,0,83964.30103283713,1
15655192,786,France,Female,25,2,0.0,2,0,1,37847.89421610943,0
15709487,671,Germany,Male,35,5,78376.73570951354,2,0,0,172589.57108918525,0
15687130,685,France,Female,43,1,0.0,1,1,1,100646.3984470058,0
15755178,628,France,Male,49,1,0.0,3,1,1,159146.4435365862,1
15634772,670,Spain,Female,59,0,145976.84473300635,1,0,1,55870.033006964586,0
15617197,543,France,Male,48,3,0.0,2,1,1,106175.04484835715,1
15631240,658,France,Female,35,9,0.0,2,1,1,105002.48424070016,0
15784301,850,France,Male,42,0,0.0,2,1,0,70771.17561494185,0
15631310,528,France,Female,62,2,0.0,1,1,1,82576.59180581302,0
15756560,608,Spain,Female,43,6,84758.12117493531,2,1,0,61620.00925681587,0
15732270,744,Spain,Male,70,8,0.0,1,1,1,158137.62417039767,1
15739357,750,Spain,Male,30,2,133764.59041952464,1,0,0,121502.01633687246,0
15771540,755,France,Male,38,9,148912.44,1,1,0,80416.16,0
15567486,622,Spain,Female,39,4,0.0,2,1,1,86279.39731881492,0
15714634,837,France,Male,26,4,89900.24,2,1,0,175477.03,0
15727021,727,Germany,Female,31,9,116697.09013723128,2,1,1,148090.04280779275,0
15650670,567,Germany,Female,40,2,105222.86,2,1,0,93795.86,0
15711834,655,Spain,Female,30,6,31194.815374938407,1,1,0,13171.173163822008,1
15729763,678,Spain,Male,33,2,119762.77976921073,1,1,1,73735.67682972184,0
15646566,782,France,Male,60,9,174613.82195390068,1,1,1,149100.7129833397,0
15645463,849,France,Female,25,6,0.0,2,1,1,74204.25834802414,0
15672144,667,France,Female,38,6,130311.42853056712,1,1,1,38980.53386853772,0
15596088,717,France,Male,44,3,56762.91841499892,2,0,1,152644.12652843533,0
15614878,654,Germany,Female,28,6,130965.89383775767,1,1,1,120102.70084453486,0
15635240,580,France,Male,40,1,0.0,2,0,0,75415.84416791587,0
15775905,645,Germany,Female,45,6,140292.1504432923,1,1,1,107970.81564415555,1
15700657,641,Germany,Female,40,2,110086.69,1,1,0,159773.14,0
15611905,539,Spain,Female,32,6,159478.14098996352,1,1,0,98416.14214491817,0
15652527,745,France,Male,43,6,107706.12584228998,1,0,1,84034.50860684352,0
15785865,711,France,Male,58,9,91285.13,2,1,1,26767.85,0
15645942,682,Spain,Male,37,2,0.0,2,1,1,145960.07113712127,0
15688691,743,Germany,Female,47,7,116354.55995010598,2,0,1,129255.88552230412,1
15592736,551,Germany,Male,54,5,102994.04,1,1,0,176680.16,1
15673529,617,Spain,Male,36,4,35265.77391055813,2,1,0,138029.7058844627,0
15724145,621,Germany,Male,30,9,144925.0606608545,1,1,0,97328.52691050325,0
15704629,625,Spain,Female,29,1,109125.70006695394,1,0,1,77891.18621932856,0
15597896,432,Germany,Male,34,2,129000.9377635067,1,1,0,114616.39438592923,0
15731790,657,Germany,Female,38,6,131108.84020683737,1,1,1,69271.43599946043,1
15634719,693,France,Male,31,0,0.0,2,1,0,141236.92846260162,0
15703205,676,France,Female,44,5,128381.37063648131,2,1,1,152123.27593547566,0
15567333,702,France,Female,32,7,0.0,2,1,0,169625.24362578214,0
15754537,779,France,Male,37,1,0.0,1,0,1,79629.64597218706,0
15612030,736,France,Male,29,9,0.0,2,1,1,95147.24118658014,0
15573242,691,France,Male,50,6,136953.47,1,1,1,2704.98,0
15601892,573,France,Male,35,8,0.0,2,0,1,27208.35000986056,0
15663885,741,France,Male,32,5,0.0,1,1,1,64839.23,0
15701096,778,France,Male,44,8,123863.64,1,1,0,144494.94,0
15710450,848,Spain,Male,22,7,120811.89,1,1,1,185510.34,0
15790846,637,Germany,Male,37,3,175291.56494936952,1,1,1,38039.36216671418,0
15658956,502,Germany,Male,39,7,98583.00534895176,2,1,1,64408.30602469696,0
15755223,723,Germany,Male,51,6,106281.96335410888,2,0,0,74587.1595659814,0
15787318,549,Germany,Female,48,6,108016.06986752735,1,1,0,74401.70009944987,1
15737310,642,France,Male,27,10,144243.83017754307,1,1,0,75784.85533045497,0
15763665,833,France,Female,28,4,136674.51,2,0,0,5278.78,0
15668818,543,Spain,Female,39,2,99936.18175411857,1,1,1,148867.04469990873,0
15765812,609,Spain,Male,48,2,0.0,2,1,1,60003.092488365684,0
15704844,550,Spain,Male,62,7,80927.56,1,0,1,64490.67,0
15744582,669,France,Female,27,10,0.0,3,1,0,119724.90556577995,1
15616700,599,Spain,Female,40,9,0.0,2,1,1,140830.1996008028,0
15683521,630,Germany,Male,26,1,144519.23447842928,2,1,0,51454.24567133647,0
15583049,637,Germany,Female,38,7,144945.2969682612,1,0,1,132642.9815966773,0
15643752,540,France,Male,25,5,116160.23,1,1,0,13411.67,0
15620398,635,Spain,Female,34,5,98683.47,2,1,0,15733.19,0
15715707,657,France,Male,32,3,118829.03,2,1,1,73127.61,0
15814209,814,France,Male,31,1,118870.92,1,1,0,101704.19,0
15733768,603,France,Male,33,1,0.0,1,1,1,139578.68081107986,0
15755242,682,France,Female,46,2,0.0,1,1,1,114442.66,0
15729412,683,France,Male,37,5,111336.15545588559,1,1,1,119946.6116065713,0
15746564,601,France,Male,42,3,125215.25187032233,1,1,1,84141.61391541063,0
15588446,556,Spain,Male,34,4,0.0,2,0,0,15313.437042372341,0
15665221,642,France,Male,33,7,149823.26193350475,2,0,1,56933.33189777769,0
15640846,646,Germany,Female,49,3,103507.8938171401,3,1,0,134266.42115481716,1
15700209,486,France,Male,63,9,97009.15,1,1,1,85101.0,0
15658360,736,Spain,Male,33,8,122511.55948348617,2,0,0,147910.77348119547,0
15602735,665,Germany,Male,42,7,142647.81901488607,3,1,0,85312.81136099315,1
15724834,506,France,Female,31,3,0.0,2,0,0,157677.3856890282,0
15800062,850,Spain,Male,49,8,0.0,1,0,0,25867.67,1
15685300,624,France,Male,35,6,127533.11839416108,2,1,0,90665.06273035984,0
15760102,575,France,Female,39,5,0.0,1,1,0,124586.46986333848,0
15787026,631,Germany,Male,29,0,158192.5045214953,2,1,1,60355.35737907077,0
15653696,493,France,Female,29,9,0.0,2,0,0,105006.9484025706,0
15788946,615,Spain,Female,31,1,117374.68603294554,1,0,0,62836.23623147315,0
15600724,565,Germany,Male,31,4,120153.80578685104,1,1,0,118030.29481261785,0
15574324,579,Germany,Female,26,2,140551.3951317722,2,0,1,145908.3041114902,0
15707144,519,Germany,Male,25,6,108461.36862358672,2,1,0,90889.18864383991,0
15775891,635,Germany,Male,50,1,105718.37862792445,1,1,0,177295.51633513597,1
15711789,757,Spain,Female,46,4,0.0,1,1,0,36163.62343640354,1
15600879,553,Germany,Female,35,2,158184.29878465403,2,1,0,100223.00306904374,0
15681196,635,France,Male,35,2,164382.57261843153,1,1,1,89433.63401595697,0
15716000,638,Spain,Male,48,2,0.0,2,1,1,7919.08,0
15766776,576,France,Male,41,1,0.0,1,1,1,188274.6,0
15680278,604,Spain,Female,45,8,73136.64841327294,1,1,0,91495.73191736433,1
15688637,592,France,Female,27,4,0.0,2,1,1,183569.25,0
15591179,702,Spain,Male,30,2,0.0,2,1,1,145537.32,0
15677435,667,France,Female,29,1,112715.4357668547,2,1,0,97794.33334292696,0
15698619,593,France,Male,43,9,0.0,2,1,1,76357.43,0
15581036,697,Germany,Female,43,3,105853.2363245173,2,1,0,129925.23846642654,0
15622117,625,Spain,Female,31,8,0.0,2,1,0,151843.54,0
15599301,523,France,Female,30,7,158325.2929684368,1,0,1,39853.63575888476,0
15581548,666,Spain,Female,28,5,105221.09819527587,1,1,0,141584.639626545,0
15586870,653,France,Male,28,4,175832.80570780893,1,1,1,147747.4074725574,0
15735263,735,France,Male,33,3,55878.82796499453,1,0,1,81182.80211441896,0
15765322,755,France,Male,23,5,84284.48,2,1,1,62851.6,0
15582944,425,Spain,Female,39,5,0.0,2,1,0,140941.47,0
15687162,514,France,Male,52,9,112037.79321622748,1,0,0,58352.447244621115,1
15644962,745,France,Male,21,4,137910.45,1,1,1,177235.23,0
15612615,616,France,Female,37,6,0.0,2,1,0,86242.18,0
15813439,574,France,Male,32,5,121483.11141697249,1,1,0,78977.8262506329,0
15604544,850,Germany,Male,41,4,148817.6542463113,2,0,1,130539.23119255286,0
15761348,600,France,Female,40,1,0.0,2,1,0,89885.33083978166,0
15785078,727,Spain,Female,29,4,0.0,1,1,0,43423.64938502395,0
15759874,551,France,Male,47,3,147317.9965715151,1,1,0,116186.08166912815,1
15643658,845,Germany,Female,51,2,90392.30038650727,2,1,1,91558.96476224886,0
15713267,751,Spain,Female,31,5,0.0,2,0,1,127778.5697706391,0
15737782,562,France,Male,29,9,0.0,1,1,1,25858.68,0
15815490,620,Germany,Male,37,4,176338.22426438067,2,0,0,135735.68894682595,1
15679410,724,France,Female,61,6,133634.50689055215,1,1,0,82968.81458184145,1
15756241,767,France,Female,44,2,152509.25,1,1,1,136915.15,0
15688409,695,France,Female,38,2,176108.6210259928,1,1,0,99213.64218522237,1
15742272,662,France,Female,44,9,119484.07010478043,1,1,0,108286.05511239643,1
15717898,549,Spain,Male,30,2,122541.13072191682,1,0,1,88748.30282512274,0
15769582,585,France,Male,30,2,0.0,2,1,1,117370.99206740156,0
15635660,623,Germany,Male,36,8,143808.15662681637,1,1,0,150968.70505737842,1
15576723,740,France,Female,37,7,0.0,2,1,1,194270.91,0
15591577,584,France,Male,35,3,146311.58,1,1,1,105443.47,0
15582325,533,France,Male,49,2,98512.2970732958,1,1,0,112038.4653967608,1
15693947,614,France,Female,19,5,97445.49,2,1,0,122823.34,0
15760446,590,France,Female,65,9,0.0,1,1,1,49683.5727162921,1
15611105,764,Spain,Male,36,7,0.0,2,0,0,52539.48813833649,0
15630920,725,France,Male,36,2,142112.4610928669,2,1,0,92620.70153951396,0
15574910,611,France,Male,46,4,120636.88858177743,1,1,0,67490.21694826652,0
15756472,790,France,Male,25,7,102951.76426279957,1,1,0,154632.1734132685,0
15682890,728,Germany,Male,36,6,68977.4933284967,2,1,1,65912.82114722874,0
15641994,664,Germany,Male,42,1,114824.11934265004,1,1,0,23473.988161440266,1
15733297,554,France,Female,38,8,93141.49139991001,1,1,1,54824.72322931937,0
15767793,804,France,Female,33,10,0.0,2,1,0,48214.43585758942,0
15725698,521,France,Female,35,4,124625.27278355222,1,1,1,143704.1186337221,0
15813532,625,France,Female,39,5,0.0,2,1,0,32615.21,0
15576760,673,Germany,Male,36,5,73088.06,2,0,0,196142.26,0
15732102,603,Germany,Female,24,3,137777.68477183656,2,1,0,98985.53737600126,0
15739046,751,Spain,Female,24,9,106672.46797992357,1,1,1,79354.76309736207,0
15631927,596,Spain,Male,31,7,0.0,2,0,0,151692.35414119513,0
15672115,679,France,Male,60,6,0.0,2,1,1,77331.77,0
15618765,555,Germany,Female,42,1,137451.22798239414,2,0,1,78863.26239114736,0
15679148,513,France,Male,40,2,113665.27721148517,2,1,0,135385.9250127933,0
15728474,558,Germany,Male,32,4,108235.91,1,1,1,143783.28,0
15636999,483,France,Male,39,8,0.0,1,0,1,74910.11405259339,0
15754261,657,France,Male,42,2,101810.3380512258,2,1,0,23937.86793887278,0
15629150,720,France,Female,39,0,0.0,2,1,0,35596.49843370244,0
15736274,778,France,Male,34,6,0.0,2,0,0,101328.01046077277,0
15627697,668,France,Male,33,2,0.0,2,0,1,91883.31299400402,0
15721585,619,Germany,Male,30,3,100961.52067973005,2,0,1,62034.54281016247,0
15639946,536,Germany,Male,37,8,125335.53866887785,3,1,0,111303.48960983606,1
15792176,717,Spain,Female,42,1,102114.02206489428,1,1,1,151715.65824596392,0
15699450,723,France,Male,48,7,0.0,2,1,1,150694.58,0
15729954,587,France,Female,34,2,0.0,2,1,0,107537.05462487,1
15600103,633,Germany,Female,29,8,104944.1,1,1,1,97684.46,0
15786200,562,France,Male,32,5,0.0,2,1,0,94543.6803929504,0
15797010,652,France,Female,31,2,0.0,2,1,0,95643.52283149016,0
15670172,637,France,Female,30,4,102064.26866672782,1,0,1,123109.36857188563,0
15627352,445,Germany,Male,47,6,114486.42299721326,1,1,0,77343.90324357637,1
15622494,708,France,Male,28,1,0.0,2,0,0,72068.76772792506,0
15585835,641,Spain,Female,34,4,102109.50123599937,2,1,0,69122.16475967932,0
15595071,685,France,Male,24,9,155344.34379190128,1,1,1,110768.48046715767,0
15628203,608,France,Female,36,3,97703.75095625463,1,0,0,70495.36705630446,0
15667190,588,France,Male,22,2,87119.96341664807,1,1,1,33323.600461904454,0
15780212,603,France,Male,36,4,185967.98540000003,1,0,0,83352.86457246412,0
15766869,623,Germany,Male,36,1,90313.2240907328,2,1,1,80834.55650106443,0
15775741,608,France,Female,28,9,0.0,2,1,1,125062.02,0
15628170,598,Germany,Female,33,10,83934.71973237772,1,1,0,114046.6748225182,0
15701318,755,Spain,Male,66,7,150213.1013674694,1,0,1,118232.03101089108,0
15710928,665,France,Female,55,8,136354.16,1,1,1,93769.89,0
15682547,665,France,Male,37,1,113680.413255153,1,0,1,88479.59444187602,0
15631170,698,France,Male,44,3,0.0,2,1,1,151009.5330914204,0
15648702,775,Germany,Male,70,6,119684.88,2,1,1,74532.02,0
15783444,788,France,Female,39,3,135139.33,1,0,1,113086.08,0
15809178,583,Germany,Female,39,8,133873.65613602303,1,1,0,60186.19514748653,1
15806688,690,Spain,Female,56,7,53059.85709801866,3,0,1,71623.99356418745,0
15576824,554,Germany,Female,39,3,125904.52700193711,2,1,1,125672.54744530722,1
15675422,522,France,Female,32,8,94419.15541291815,1,1,1,87540.82511801609,0
15681550,634,France,Female,40,7,74098.92230231287,1,1,1,140887.07740138023,0
15812628,509,Germany,Female,39,6,119609.6517147108,1,1,0,99824.6494871064,0
15597951,503,France,Female,59,6,118392.38591326113,1,1,1,91333.68752651174,0
15807045,832,Germany,Female,36,3,133087.85803631434,1,0,0,119817.06544518218,0
15581748,771,Germany,Male,59,3,101523.08112352596,2,1,1,72411.65944078153,0
15770420,748,Germany,Male,39,8,84741.06185195586,2,1,1,97376.66785232899,0
15608230,674,France,Male,25,2,0.0,2,1,0,140174.0724269644,0
15730339,649,Spain,Male,31,2,135634.67623677233,1,0,0,52509.71837571938,0
15712584,670,France,Female,33,7,0.0,2,1,1,88187.81,0
15592816,627,Germany,Female,53,1,121731.05893737098,1,1,0,75589.78197339496,1
15641480,571,France,Male,32,5,131354.25,1,1,0,125256.53,0
15708505,642,France,Female,40,7,54380.254841275535,2,0,1,64815.72061686327,0
15791131,556,France,Female,31,3,118220.15120919191,1,1,0,88848.3307587072,0
15618225,741,Germany,Male,36,8,116993.43,2,1,0,168816.22,0
15644724,472,France,Male,31,4,58662.92,2,0,1,73322.0,0
15662098,655,Spain,Male,36,4,122107.33379308313,3,0,0,58053.042246224206,0
15723894,662,France,Male,45,7,140371.21067858036,1,0,0,85543.52261574937,0
15787699,643,Germany,Male,34,4,138069.62142603536,1,1,1,52566.38791458448,0
15687738,570,France,Female,36,8,0.0,2,1,0,111320.08423031127,0
15576126,648,France,Female,40,3,126821.22433028373,1,1,1,139004.00716990177,0
15658889,677,France,Male,24,4,138086.32236509462,1,1,0,102768.38897618021,0
15667046,695,Spain,Male,37,8,123366.7536175194,1,1,0,99116.52350020286,0
15669957,670,France,Male,52,8,117773.28209250032,1,1,1,106872.52253400246,0
15655794,620,France,Male,36,8,0.0,2,1,1,138368.7957767358,0
15599829,584,France,Female,34,10,0.0,2,1,1,38251.361626024,0
15753332,432,Germany,Female,51,7,127873.89063443587,1,1,0,75622.67279227139,1
15671124,595,France,Male,25,6,127374.26633194479,1,1,1,50480.80253055785,0
15767474,512,France,Female,49,8,0.0,3,1,1,100666.79429996978,0
15720671,704,France,Male,42,8,129735.3,2,1,1,179565.57,0
15626787,700,Spain,Female,31,7,160311.65062672895,1,0,0,90092.32577712087,1
15774491,488,France,Female,26,5,0.0,2,0,0,134486.57450138134,0
